sender,timestamp,message,msg_len,word_count,hour,is_question,is_emoji,is_photo,is_video,emotion,affection_score,nouns
건희,2024-03-04 00:48:00,그냥 빅기특 듣고 월 수는 공강때릴까,20,6,0,0,0,0,0,negative,0,"['그냥', '빅기특']"
건희,2024-03-04 00:48:00,어때?,3,1,0,1,0,0,0,neutral,0,[]
안우섭,2024-03-04 00:48:00,나 고웹은,5,2,0,0,0,0,0,neutral,0,[]
안우섭,2024-03-04 00:48:00,거부당하,4,1,0,0,0,0,0,negative,0,"['거부', '당하']"
안우섭,2024-03-04 00:48:00,ㅋㅋ,2,1,0,0,0,0,0,neutral,0,[]
안우섭,2024-03-04 00:49:00,안된데,3,1,0,0,0,0,0,negative,0,[]
건희,2024-03-04 00:49:00,아,1,1,0,0,0,0,0,neutral,0,[]
건희,2024-03-04 00:49:00,까비,2,1,0,0,0,0,0,neutral,0,['까비']
안우섭,2024-03-04 00:49:00,빅기특은 지금,7,2,0,0,0,0,0,neutral,0,"['빅기특', '지금']"
안우섭,2024-03-04 00:49:00,자리 남앙ㅆ나,7,2,0,0,0,0,0,neutral,0,['자리']
건희,2024-03-04 00:49:00,안된다는 메일은 보내줬네,13,3,0,0,0,0,0,negative,0,['메일']
안우섭,2024-03-04 00:49:00,ㅇㅇ,2,1,0,0,0,0,0,neutral,0,[]
안우섭,2024-03-04 00:49:00,빅기특 자리 있음?,10,3,0,1,0,0,0,neutral,0,"['빅기특', '자리']"
건희,2024-03-04 00:49:00,빅기특 잡아놨지,8,2,0,0,0,0,0,neutral,0,['빅기특']
안우섭,2024-03-04 00:49:00,아,1,1,0,0,0,0,0,neutral,0,[]
건희,2024-03-04 00:49:00,컴아 잡으면 놔주려했는데,13,3,0,0,0,0,0,neutral,0,[]
안우섭,2024-03-04 00:49:00,아 나 이번에 너무 이상하게,15,5,0,0,0,0,0,very_negative,0,['이번']
안우섭,2024-03-04 00:49:00,짠듯 ㅋ,4,2,0,0,0,0,0,neutral,0,[]
건희,2024-03-04 00:49:00,월 수 공강도 나쁘지않은듯한데,16,4,0,0,0,0,0,negative,0,['강도']
건희,2024-03-04 00:50:00,통학입장에서,6,1,0,0,0,0,0,neutral,0,"['통학', '입장']"
안우섭,2024-03-04 00:50:00,개좋지,3,1,0,0,0,0,0,negative,0,[]
안우섭,2024-03-04 00:50:00,하면,2,1,0,0,0,0,0,neutral,0,[]
안우섭,2024-03-04 00:50:00,15아님?,5,1,0,1,0,0,0,neutral,0,[]
안우섭,2024-03-04 00:50:00,지금,2,1,0,0,0,0,0,neutral,0,['지금']
건희,2024-03-04 00:50:00,수업이 이상해서 그럼 ㅋㅋ,14,4,0,0,0,0,0,negative,0,['수업']
건희,2024-03-04 00:50:00,15,2,1,0,0,0,0,0,neutral,0,[]
건희,2024-03-04 00:50:00,엉,1,1,0,0,0,0,0,neutral,0,[]
안우섭,2024-03-04 00:50:00,빅기특 4학년이,8,2,0,0,0,0,0,neutral,0,"['빅기특', '학년']"
안우섭,2024-03-04 00:50:00,대다수긴한데,6,1,0,0,0,0,0,negative,0,['대다수']
안우섭,2024-03-04 00:50:00,못따라갈거있겠음,8,1,0,0,0,0,0,negative,0,[]
안우섭,2024-03-04 00:50:00,그냥 하면 하지,8,3,0,0,0,0,0,negative,0,['그냥']
건희,2024-03-04 00:50:00,이론인가?,5,1,0,1,0,0,0,neutral,0,['이론']
안우섭,2024-03-04 00:51:00,그건 잘 모르겠음,9,3,0,0,0,0,0,positive,0,[]
안우섭,2024-03-04 00:51:00,클라우드 하는 교수님이돈데,14,3,0,0,0,0,0,negative,0,"['클라우드', '교수', '이돈']"
건희,2024-03-04 00:51:00,아,1,1,0,0,0,0,0,neutral,0,[]
건희,2024-03-04 00:51:00,그렇군,3,1,0,0,0,0,0,neutral,0,[]
안우섭,2024-03-04 00:51:00,나 낼,3,2,0,0,0,0,0,positive,0,[]
안우섭,2024-03-04 00:51:00,가지말까 ㅋㅋ,7,2,0,0,0,0,0,neutral,0,[]
안우섭,2024-03-04 00:51:00,아,1,1,0,0,0,0,0,neutral,0,[]
건희,2024-03-04 00:51:00,알아봐야겠다,6,1,0,0,0,0,0,positive,0,[]
건희,2024-03-04 00:51:00,형 하고 싶은대로 ㅋㅋㅋㅋ,14,4,0,0,0,0,0,neutral,0,[]
안우섭,2024-03-04 00:51:00,자료구조,4,1,0,0,0,0,0,neutral,0,['자료구조']
건희,2024-03-04 00:51:00,자랑은 아니지만 나는 오티때 한번도 안감 ㅋㅋㅋㅋㅋㅋ,29,7,0,0,0,0,0,negative,0,"['자랑', '티때', '한번', '안감']"
건희,2024-03-04 00:51:00,알바하느라 못갈때도 있었고,14,3,0,0,0,0,0,positive,0,['알바']
안우섭,2024-03-04 00:52:00,학기중에 지금 알바함?,12,3,0,1,0,0,0,neutral,0,"['학기', '지금', '알바']"
안우섭,2024-03-04 00:52:00,못해 나는,5,2,0,0,0,0,0,very_negative,0,[]
건희,2024-03-04 00:52:00,그냥 가서 10분있다가 나오는게 싫더라고,22,5,0,0,0,0,0,negative,0,['그냥']
안우섭,2024-03-04 00:52:00,굉장히 힘즌데,7,2,0,0,0,0,0,very_negative,0,['힘즌데']
안우섭,2024-03-04 00:52:00,맞음,2,1,0,0,0,0,0,positive,0,[]
건희,2024-03-04 00:52:00,나 지금 쓰리잡중,9,3,0,0,0,0,0,negative,0,['지금']
안우섭,2024-03-04 00:52:00,ㅋㅋㅋㅋ,4,1,0,0,0,0,0,neutral,0,[]
안우섭,2024-03-04 00:52:00,대단하다,4,1,0,0,0,0,0,neutral,0,[]
건희,2024-03-04 00:52:00,ㄹㅇ 어캄,5,2,0,0,0,0,0,negative,0,['어캄']
안우섭,2024-03-04 00:52:00,언제까지,4,1,0,0,0,0,0,neutral,0,['언제']
건희,2024-03-04 00:52:00,3월에 정신나갈듯 ㅋㅋㅋㅋ,14,3,0,0,0,0,0,positive,0,['정신']
안우섭,2024-03-04 00:52:00,ㅙ야되는데,5,1,0,0,0,0,0,neutral,0,[]
안우섭,2024-03-04 00:52:00,그냥 하게,5,2,0,0,0,0,0,negative,0,['그냥']
안우섭,2024-03-04 00:52:00,다,1,1,0,0,0,0,0,neutral,0,[]
건희,2024-03-04 00:52:00,이번달까진 쓰리잡할듯,11,2,0,0,0,0,0,very_negative,0,['이번']
건희,2024-03-04 00:53:00,4월부터는 하나 줄이고 투잡하던지 할거같고,23,5,0,0,0,0,0,negative,0,['하나']
안우섭,2024-03-04 00:53:00,작년에 2학기 때,9,3,0,0,0,0,0,neutral,0,"['작년', '학기']"
안우섭,2024-03-04 00:53:00,그냥 학식만 먹었음?,11,3,0,1,0,0,0,neutral,0,"['그냥', '학식']"
안우섭,2024-03-04 00:53:00,밑에 안 내려가고,9,3,0,0,0,0,0,negative,0,[]
안우섭,2024-03-04 00:53:00,?,1,1,0,1,0,0,0,neutral,0,[]
건희,2024-03-04 00:53:00,학식 아님 소울푸드,10,3,0,0,0,0,0,neutral,0,"['학식', '소울푸드']"
건희,2024-03-04 00:53:00,생선나라?,5,1,0,1,0,0,0,neutral,0,['생선']
안우섭,2024-03-04 00:53:00,나 이번에,5,2,0,0,0,0,0,neutral,0,['이번']
건희,2024-03-04 00:53:00,고정도,3,1,0,0,0,0,0,neutral,0,['고정']
안우섭,2024-03-04 00:53:00,점심시간 다 비워서,10,3,0,0,0,0,0,negative,0,['점심시간']
안우섭,2024-03-04 00:54:00,근데 시간도 안 맞아서,12,4,0,0,0,0,0,negative,0,['시간']
안우섭,2024-03-04 00:54:00,학식른 못먹겠는데,9,2,0,0,0,0,0,negative,0,['학식']
안우섭,2024-03-04 00:54:00,소울푸드 생선나라 ㅇㅋ,12,3,0,0,0,0,0,neutral,0,"['소울푸드', '생선']"
건희,2024-03-04 00:55:00,매콤소고기덮밥 추천 👍,12,3,0,0,1,0,0,neutral,0,"['매콤', '소고기', '추천']"
안우섭,2024-03-04 00:55:00,컴아가 더 나으면,9,3,0,0,0,0,0,negative,0,['아가']
안우섭,2024-03-04 00:55:00,낼 오티 때와서 비비고,12,4,0,0,0,0,0,negative,0,['비비고']
안우섭,2024-03-04 00:55:00,아니면 빅기특 하셈,10,3,0,0,0,0,0,neutral,0,['빅기특']
건희,2024-03-04 00:57:00,1학기 시작해보자 ㅋㅋㅋㅋㅋ,15,3,0,0,0,0,0,neutral,0,"['학기', '시작']"
안우섭,2024-03-04 00:58:00,우리과가 데이터가,9,2,0,0,0,0,0,neutral,0,"['우리', '데이터']"
안우섭,2024-03-04 00:58:00,위주인데,4,1,0,0,0,0,0,neutral,0,['위주']
안우섭,2024-03-04 00:58:00,학회는 거의 웹밖에 없냐,13,4,0,0,0,0,0,neutral,0,"['학회', '거의']"
안우섭,2024-03-04 00:58:00,이번에,3,1,0,0,0,0,0,neutral,0,['이번']
안우섭,2024-03-04 00:58:00,하나 드갈래,6,2,0,0,0,0,0,negative,0,"['하나', '드갈']"
건희,2024-03-04 00:59:00,나 좀 확고해진 다음에 들어가려고,18,5,0,0,0,0,0,negative,0,['다음']
건희,2024-03-04 00:59:00,웹 데이터 게임 중에,11,4,0,0,0,0,0,neutral,0,"['데이터', '게임']"
건희,2024-03-04 01:00:00,제대로 하고 싶은거 생기면 뭐라도 들어가려고,24,6,1,0,0,0,0,negative,0,"['제대로', '생기']"
안우섭,2024-03-04 21:11:00,낼은 옴?,5,2,21,1,0,0,0,neutral,0,[]
건희,2024-03-04 22:46:00,내일을 가야될듯,8,2,22,0,0,0,0,neutral,0,"['내일', '가야']"
건희,2024-03-04 22:46:00,수업 4개 있어서,9,3,22,0,0,0,0,neutral,0,['수업']
안우섭,2024-03-04 22:53:00,ㅇㅋ ㄱㄱ,5,2,22,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 12:35:00,나,1,1,12,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 12:35:00,걍 밥으로,5,2,12,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 12:35:00,나갈라고,4,1,12,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 12:35:00,얘들,2,1,12,0,0,0,0,positive,0,[]
안우섭,2024-03-05 12:35:00,지금,2,1,12,0,0,0,0,neutral,0,['지금']
안우섭,2024-03-05 12:35:00,먹으러 간데서,7,2,12,0,0,0,0,neutral,0,[]
건희,2024-03-05 12:36:00,곧 끝날거같은데,8,2,12,0,0,0,0,negative,0,[]
건희,2024-03-05 12:36:00,끝나고 바로 가자,9,3,12,0,0,0,0,neutral,0,['바로']
안우섭,2024-03-05 12:38:00,나와 그냥,5,2,12,0,0,0,0,neutral,0,['그냥']
안우섭,2024-03-05 12:38:00,다들 집중도 안되는데,11,3,12,0,0,0,0,negative,0,['집중']
건희,2024-03-05 12:40:00,어디?,3,1,12,1,0,0,0,neutral,0,['어디']
안우섭,2024-03-05 12:42:00,허니돈,3,1,12,0,0,0,0,very_negative,0,['허니']
안우섭,2024-03-05 12:42:00,갈듯,2,1,12,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 12:42:00,일로 와라,5,2,12,0,0,0,0,neutral,0,['일로']
안우섭,2024-03-05 12:43:00,고웹도 저러면,7,2,12,0,0,0,0,negative,0,[]
안우섭,2024-03-05 12:43:00,너 밥 목먹음,7,3,12,0,0,0,0,very_negative,0,['먹음']
건희,2024-03-05 12:43:00,오키,2,1,12,0,0,0,0,neutral,0,['오키']
안우섭,2024-03-05 14:15:00,구라라니깐,5,1,14,0,0,0,0,neutral,0,['구라']
안우섭,2024-03-05 14:15:00,ㅋㅋ,2,1,14,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 14:16:00,나는 이거 못듣겠다,10,3,14,0,0,0,0,very_negative,0,[]
건희,2024-03-05 14:16:00,ㅋㅋㅋㅋㅋㅋ,6,1,14,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 14:16:00,버리자 같이 ㅋ..ㅋ,11,3,14,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 14:16:00,버리장~,4,1,14,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 14:17:00,솔직히,3,1,14,0,0,0,0,very_negative,0,[]
건희,2024-03-05 14:17:00,시러 ㅎ,4,2,14,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 14:17:00,조금,2,1,14,0,0,0,0,positive,0,['조금']
안우섭,2024-03-05 14:17:00,고민되지,4,1,14,0,0,0,0,negative,0,['고민']
안우섭,2024-03-05 14:17:00,시발,2,1,14,0,0,0,0,neutral,0,['시발']
건희,2024-03-05 14:17:00,ㅇㅇ,2,1,14,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 14:17:00,날,1,1,14,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 14:17:00,믿어,2,1,14,0,0,0,0,very_positive,0,[]
안우섭,2024-03-05 14:17:00,봐,1,1,14,0,0,0,0,positive,0,[]
안우섭,2024-03-05 14:17:00,날 믿고 빅기특으로 가자,13,4,14,0,0,0,0,positive,0,['빅기특']
건희,2024-03-05 14:17:00,형이 들어와,6,2,14,0,0,0,0,neutral,0,[]
건희,2024-03-05 14:17:00,ㅋㅋㅋㅋ,4,1,14,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 14:17:00,핸드폰,3,1,14,0,0,0,0,neutral,0,['핸드폰']
안우섭,2024-03-05 14:17:00,들어다시,4,1,14,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 14:17:00,너 이거까지 3개듣고 점심없이,16,4,14,0,0,0,0,negative,0,['점심']
안우섭,2024-03-05 14:17:00,데베들으면,5,1,14,0,0,0,0,neutral,0,['데베']
안우섭,2024-03-05 14:17:00,너 듣다가 나가,8,3,14,0,0,0,0,very_negative,0,[]
안우섭,2024-03-05 14:18:00,벌써지금,4,1,14,0,0,0,0,neutral,0,"['벌써', '지금']"
안우섭,2024-03-05 14:18:00,어지럽잖아,5,1,14,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 14:18:00,저거 뭔소린지 모르겠지,12,3,14,0,0,0,0,very_negative,0,['소린']
건희,2024-03-05 14:18:00,ㅇㅇ..,4,1,14,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 14:18:00,건희 고민하네,7,2,14,0,0,0,0,neutral,0,"['건희', '고민']"
안우섭,2024-03-05 14:18:00,ㅋㅋ,2,1,14,0,0,0,0,neutral,0,[]
건희,2024-03-05 14:18:00,그래도 할거이,7,2,14,0,0,0,0,negative,0,[]
안우섭,2024-03-05 14:18:00,사진,2,1,14,0,0,1,0,neutral,0,['사진']
건희,2024-03-05 14:18:00,형이 와,4,2,14,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 14:18:00,이거야 너 지금,8,3,14,0,0,0,0,very_negative,0,['지금']
건희,2024-03-05 14:18:00,맞는데,3,1,14,0,0,0,0,neutral,0,[]
건희,2024-03-05 14:18:00,그랴도 할거임 ㅋㅋㅋ,11,3,14,0,0,0,0,very_negative,0,['그랴']
안우섭,2024-03-05 14:19:00,거니야!!!!!!!!!!,13,1,14,0,0,0,0,very_positive,0,['니야']
안우섭,2024-03-05 14:28:00,z,1,1,14,0,0,0,0,neutral,0,[]
안우섭,2024-03-05 14:28:00,거니야!!!!!!!!!,12,1,14,0,0,0,0,very_positive,0,['니야']
안우섭,2024-03-05 23:48:00,거니야..,5,1,23,0,0,0,0,negative,0,['니야']
안우섭,2024-03-05 23:49:00,고웹 어떻게해,7,2,23,0,0,0,0,neutral,0,[]
건희,2024-03-06 00:09:00,나 노베이스라,7,2,0,0,0,0,0,neutral,0,['베이스']
건희,2024-03-06 00:09:00,css,3,1,0,0,0,0,0,neutral,0,[]
건희,2024-03-06 00:09:00,html,4,1,0,0,0,0,0,neutral,0,[]
건희,2024-03-06 00:09:00,먼저 배워야할듯,8,2,0,0,0,0,0,neutral,0,['먼저']
안우섭,2024-03-06 00:09:00,두려워,3,1,0,0,0,0,0,neutral,0,[]
안우섭,2024-03-06 00:09:00,4연강 다시하는게,9,2,0,0,0,0,0,neutral,0,"['연강', '다시']"
안우섭,2024-03-06 00:09:00,그냥,2,1,0,0,0,0,0,neutral,0,['그냥']
안우섭,2024-03-06 00:09:00,목욜날 확실히 정하겠음,12,3,0,0,0,0,0,positive,0,['목욜날']
건희,2024-03-06 00:09:00,목요일에 정해봐 ㅋㅋㅋㅋ,13,3,0,0,0,0,0,positive,0,['목요일']
안우섭,2024-03-06 00:09:00,ㅋㅋ,2,1,0,0,0,0,0,neutral,0,[]
안우섭,2024-03-06 00:09:00,거니 낼 오니,7,3,0,0,0,0,0,very_negative,0,['오니']
안우섭,2024-03-06 00:09:00,학교,2,1,0,0,0,0,0,neutral,0,['학교']
안우섭,2024-03-06 00:09:00,근로,2,1,0,0,0,0,0,neutral,0,['근로']
건희,2024-03-06 00:10:00,일하러 감 ㅋㅋㅋㅋ,10,3,0,0,0,0,0,neutral,0,[]
안우섭,2024-03-06 00:10:00,낼 시간되면 점심머글까,12,3,0,0,0,0,0,negative,0,"['시간', '점심', '머글']"
안우섭,2024-03-06 00:10:00,어때,2,1,0,0,0,0,0,negative,0,[]
건희,2024-03-06 00:10:00,굳굳,2,1,0,0,0,0,0,neutral,0,[]
안우섭,2024-03-06 00:10:00,ㅇㅋ 일단,5,2,0,0,0,0,0,neutral,0,['일단']
안우섭,2024-03-06 00:10:00,잘자셈,3,1,0,0,0,0,0,neutral,0,[]
건희,2024-03-06 00:10:00,굿밤,2,1,0,0,0,0,0,positive,0,['굿밤']
건희,2024-03-06 00:10:00,이모티콘,4,1,0,0,0,0,0,neutral,0,['이모티콘']
안우섭,2024-03-06 00:11:00,너 유튜브 그만봐,9,3,0,0,0,0,0,positive,0,['유튜브']
건희,2024-03-06 00:11:00,좀만 보다잠 ㅋㅋ,9,3,0,0,0,0,0,negative,0,[]
건희,2024-03-06 12:02:00,나 이제 밥 먹으러 갈듯,13,5,12,0,0,0,0,negative,0,['이제']
안우섭,2024-03-06 12:02:00,ㅅㅂ,2,1,12,0,0,0,0,neutral,0,[]
안우섭,2024-03-06 12:02:00,ㅇㅋ,2,1,12,0,0,0,0,neutral,0,[]
안우섭,2024-03-06 12:02:00,고정임?,4,1,12,1,0,0,0,neutral,0,['고정']
안우섭,2024-03-06 12:02:00,12시로 밥시간,8,2,12,0,0,0,0,neutral,0,['시간']
건희,2024-03-06 12:03:00,근로는 고정인듯,8,2,12,0,0,0,0,neutral,0,"['근로', '고정']"
건희,2024-03-06 12:03:00,1시까지,4,1,12,0,0,0,0,neutral,0,[]
건희,2024-03-06 12:03:00,점심시간,4,1,12,0,0,0,0,neutral,0,['점심시간']
안우섭,2024-03-06 12:04:00,오키..,4,1,12,0,0,0,0,neutral,0,['오키']
안우섭,2024-03-06 12:04:00,ㅠㅡㅠ,3,1,12,0,0,0,0,neutral,0,[]
건희,2024-03-06 12:10:00,ㅋㅋㅋㅋㅋ,5,1,12,0,0,0,0,neutral,0,[]
건희,2024-03-06 12:10:00,딱 딥러닝 듣네,8,3,12,0,0,0,0,negative,0,['러닝']
건희,2024-03-06 12:11:00,까비,2,1,12,0,0,0,0,neutral,0,['까비']
안우섭,2024-03-07 10:16:00,앉을게,3,1,10,0,0,0,0,neutral,0,[]
안우섭,2024-03-07 10:16:00,그냥 ㅋ,4,2,10,0,0,0,0,neutral,0,['그냥']
건희,2024-03-07 10:17:00,ㅋㅋㅋㅋ ㄹㅇ힙합,9,2,10,0,0,0,0,neutral,0,['힙합']
안우섭,2024-03-12 13:11:00,import java.util.Comparator;,28,2,13,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 11:34:00,어때,2,1,11,0,0,0,0,negative,0,[]
안우섭,2024-03-13 11:34:00,지옥 소감,5,2,11,0,0,0,0,very_negative,0,"['지옥', '소감']"
건희,2024-03-13 11:55:00,두렵,2,1,11,0,0,0,0,neutral,0,[]
건희,2024-03-13 11:56:00,쫄림,2,1,11,0,0,0,0,neutral,0,['쫄림']
안우섭,2024-03-13 11:59:00,근로중?,4,1,11,1,0,0,0,neutral,0,['근로']
건희,2024-03-13 12:52:00,사진,2,1,12,0,0,1,0,neutral,0,['사진']
건희,2024-03-13 12:52:00,ㅇㅇ,2,1,12,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 12:52:00,어디야 여기,6,2,12,0,0,0,0,very_negative,0,"['어디', '여기']"
건희,2024-03-13 12:52:00,꺼억,2,1,12,0,0,0,0,negative,0,[]
건희,2024-03-13 12:52:00,생선나라,4,1,12,0,0,0,0,neutral,0,['생선']
안우섭,2024-03-13 12:52:00,메뉴,2,1,12,0,0,0,0,neutral,0,['메뉴']
안우섭,2024-03-13 12:52:00,제목,2,1,12,0,0,0,0,neutral,0,['제목']
건희,2024-03-13 12:52:00,제육,2,1,12,0,0,0,0,neutral,0,['제육']
안우섭,2024-03-13 12:52:00,ㅇㅋ,2,1,12,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 12:52:00,굿,1,1,12,0,0,0,0,positive,0,[]
안우섭,2024-03-13 12:53:00,하나씩 가볼게,7,2,12,0,0,0,0,neutral,0,['하나']
건희,2024-03-13 12:53:00,ㅋㅋㅋㅋ,4,1,12,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 12:53:00,ㅋㅋ,2,1,12,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 12:53:00,건희 그만 꿀,7,3,12,0,0,0,0,very_negative,0,['건희']
건희,2024-03-13 12:53:00,여기 다 쌈,6,3,12,0,0,0,0,negative,0,['여기']
안우섭,2024-03-13 12:53:00,꿀 그만,4,2,12,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 12:53:00,stop honey,10,2,12,0,0,0,0,positive,0,[]
건희,2024-03-13 12:53:00,김볶 치돈 세트도 좋음,12,4,12,0,0,0,0,positive,0,"['치돈', '세트']"
안우섭,2024-03-13 12:53:00,ㅋㅋㅋㅋㅋㅋㅋㅋ,8,1,12,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 12:53:00,pig set,7,2,12,0,0,0,0,neutral,0,[]
건희,2024-03-13 12:53:00,good,4,1,12,0,0,0,0,positive,0,[]
건희,2024-03-13 12:53:00,공부허세요,5,1,12,0,0,0,0,very_negative,0,"['공부', '허세']"
안우섭,2024-03-13 12:53:00,못해,2,1,12,0,0,0,0,negative,0,[]
건희,2024-03-13 12:53:00,빨랑,2,1,12,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 12:54:00,않,1,1,12,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 12:54:00,안해,2,1,12,0,0,0,0,negative,0,['안해']
안우섭,2024-03-13 12:54:00,너 어제 데베들을 때,11,4,12,0,0,0,0,very_negative,0,"['어제', '데베']"
안우섭,2024-03-13 12:54:00,잤자나,3,1,12,0,0,0,0,neutral,0,[]
건희,2024-03-13 12:54:00,몰라 기억안남 ㅋ,9,3,12,0,0,0,0,positive,0,"['기억', '안남']"
건희,2024-03-13 12:54:00,지금 쪽잠 잘거임,9,3,12,0,0,0,0,negative,0,"['지금', '쪽잠']"
건희,2024-03-13 12:54:00,밥먹고나서 졸림 ㅋㅋ,11,3,12,0,0,0,0,very_negative,0,['졸림']
안우섭,2024-03-13 15:08:00,제육 굿,4,2,15,0,0,0,0,neutral,0,['제육']
건희,2024-03-13 16:28:00,ㅋㅋㅋㅋㅋ,5,1,16,0,0,0,0,neutral,0,[]
건희,2024-03-13 16:29:00,8000원이면 가성비 굿,13,3,16,0,0,0,0,neutral,0,['가성']
안우섭,2024-03-13 16:35:00,건희 일 다 했니,9,4,16,0,0,0,0,negative,0,['건희']
안우섭,2024-03-13 16:35:00,고생했다,4,1,16,0,0,0,0,neutral,0,['고생']
건희,2024-03-13 16:35:00,엉,1,1,16,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 16:35:00,ㅋㅋ,2,1,16,0,0,0,0,neutral,0,[]
건희,2024-03-13 16:35:00,형 수업끝?,6,2,16,1,0,0,0,neutral,0,['수업']
건희,2024-03-13 16:35:00,ㅋㅋㅋㅋ,4,1,16,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 16:35:00,ㅇㅇ,2,1,16,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 16:35:00,집가는중,4,1,16,0,0,0,0,neutral,0,[]
건희,2024-03-13 16:35:00,내일 또 수업이네,9,3,16,0,0,0,0,positive,0,"['내일', '수업']"
건희,2024-03-13 16:35:00,아오 ㅆㅂ,5,2,16,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 16:35:00,낼 증산 8시 40분,11,4,16,0,0,0,0,neutral,0,['증산']
안우섭,2024-03-13 16:36:00,집결,2,1,16,0,0,0,0,neutral,0,['집결']
안우섭,2024-03-13 16:36:00,ㅋㅋ,2,1,16,0,0,0,0,neutral,0,[]
건희,2024-03-13 16:36:00,개빡치네,4,1,16,0,0,0,0,neutral,0,[]
건희,2024-03-13 16:36:00,갑자기,3,1,16,0,0,0,0,neutral,0,['갑자기']
안우섭,2024-03-13 16:36:00,ㅅㅂ,2,1,16,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 16:36:00,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,9,1,16,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 16:36:00,나는 했어 작년에,9,3,16,0,0,0,0,neutral,0,['작년']
안우섭,2024-03-13 16:36:00,할 수 있다,6,3,16,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 16:36:00,산 증인 옆에,7,3,16,0,0,0,0,neutral,0,['증인']
건희,2024-03-13 16:36:00,갑자기 존경스러울뻔,10,2,16,0,0,0,0,positive,0,"['갑자기', '존경']"
안우섭,2024-03-13 16:36:00,여기서 7전공,7,2,16,0,0,0,0,neutral,0,"['여기', '전공']"
안우섭,2024-03-13 16:36:00,ㅋ,1,1,16,0,0,0,0,neutral,0,[]
건희,2024-03-13 16:36:00,집가서 쉬세요 형님아,11,3,16,0,0,0,0,positive,0,['형님']
건희,2024-03-13 16:36:00,푹 ㅋㅋㅋ,5,2,16,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 16:36:00,ㅋㅌㅋ,3,1,16,0,0,0,0,neutral,0,[]
안우섭,2024-03-13 16:36:00,낼 보자,4,2,16,0,0,0,0,positive,0,[]
건희,2024-03-13 16:36:00,엉😊,2,1,16,0,1,0,0,neutral,0,[]
안우섭,2024-03-14 10:03:00,마 어데고 ㅋㅋ,8,3,10,0,0,0,0,very_negative,0,['어데']
건희,2024-03-14 10:03:00,다음역 증산 ㅋㅋ,9,3,10,0,0,0,0,neutral,0,"['다음', '증산']"
안우섭,2024-03-14 10:05:00,ㅌㅋㅋㅋㅋㅋ,6,1,10,0,0,0,0,neutral,0,[]
안우섭,2024-03-14 10:05:00,지금 6분,5,2,10,0,0,0,0,neutral,0,['지금']
안우섭,2024-03-14 10:05:00,남았음,3,1,10,0,0,0,0,neutral,0,[]
안우섭,2024-03-14 10:05:00,내리면,3,1,10,0,0,0,0,neutral,0,[]
안우섭,2024-03-14 10:05:00,뛰셈,2,1,10,0,0,0,0,neutral,0,[]
건희,2024-03-14 10:06:00,나 형 뒤,5,3,10,0,0,0,0,very_negative,0,[]
안우섭,2024-03-14 10:07:00,없는데,3,1,10,0,0,0,0,very_negative,0,[]
건희,2024-03-14 10:07:00,있다고 ㅋㅋ,6,2,10,0,0,0,0,neutral,0,[]
안우섭,2024-03-14 10:08:00,ㅋㅋㅋ,3,1,10,0,0,0,0,neutral,0,[]
안우섭,2024-03-14 10:08:00,내 앞으로 오면,8,3,10,0,0,0,0,positive,0,[]
안우섭,2024-03-14 10:08:00,욕 ㅈㄴ 먹을라나,9,3,10,0,0,0,0,neutral,0,[]
안우섭,2024-03-14 10:08:00,7019 뒤지게 ㅇ나오네,13,3,10,0,0,0,0,neutral,0,[]
안우섭,2024-03-14 10:08:00,오늘,2,1,10,0,0,0,0,positive,0,['오늘']
